Format Version,1.22,Take Name,Walk straight ZY 2019-04-17 09.31.11 AM_043,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2019-04-17 09.59.03.441 上午,Total Frames in Take,390,Total Exported Frames,390,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Glob,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RTip,RTip,RTip,Trunk Front,Trunk Front,Trunk Front,LTip,LTip,LTip,Trunk Back,Trunk Back,Trunk Back,,,,,,,,,,,,,,,,,,,
,,C3EF0,C3EF0,C3EF0,C3F30,C3F30,C3F30,C3F40,C3F40,C3F40,C3FD0,C3FD0,C3FD0,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,,,,,,,,
91,0.758333,-126.130356,354.740448,65.741798,5.873754,1153.807251,236.416779,139.2229,367.379578,100.855789,31.454348,1108.135132,-0.851342,,,,,,,,,,,,,,,,,,,
92,0.766667,-126.148399,354.726593,65.686501,5.909479,1153.869263,236.467178,139.17247,367.334595,100.844215,31.473152,1108.188599,-0.793617,,,,,,,,,,,,,,,,,,,
93,0.775,-126.16478,354.712616,65.626686,5.94098,1153.932739,236.516968,139.123016,367.296204,100.826118,31.48691,1108.247192,-0.736389,,,,,,,,,,,,,,,,,,,
94,0.783333,-126.179947,354.698578,65.562981,5.968224,1153.997437,236.566498,139.077011,367.271332,100.799751,31.495623,1108.311035,-0.680535,,,,,,,,,,,,,,,,,,,
95,0.791667,-126.19445,354.685516,65.495735,5.991604,1154.063599,236.616455,139.034805,367.25766,100.764885,31.500031,1108.380615,-0.627109,,,,,,,,,,,,,,,,,,,
96,0.8,-126.208183,354.674011,65.425201,6.01124,1154.131104,236.667175,138.997513,367.253906,100.722855,31.501163,1108.456299,-0.577341,,,,,,,,,,,,,,,,,,,
97,0.808333,-126.222061,354.664734,65.351624,6.026418,1154.198486,236.718414,138.9655,367.258667,100.675514,31.499577,1108.538086,-0.531963,,,,,,,,,,,,,,,,,,,
98,0.816667,-126.236618,354.658508,65.274925,6.036842,1154.265747,236.770279,138.938324,367.270447,100.624146,31.496008,1108.625122,-0.490882,,,,,,,,,,,,,,,,,,,
99,0.825,-126.251892,354.655426,65.195244,6.042881,1154.333008,236.822861,138.916107,367.289093,100.569962,31.491272,1108.715454,-0.45287,,,,,,,,,,,,,,,,,,,
100,0.833333,-126.26767,354.654633,65.112823,6.044455,1154.400757,236.876038,138.89917,367.31604,100.514519,31.485439,1108.806641,-0.416231,,,,,,,,,,,,,,,,,,,
101,0.841667,-126.284317,354.65564,65.028038,6.040963,1154.46936,236.93071,138.886978,367.353699,100.458687,31.478588,1108.896851,-0.379518,,,,,,,,,,,,,,,,,,,
102,0.85,-126.301643,354.657776,64.941093,6.032234,1154.539795,236.987747,138.878418,367.405518,100.403641,31.471725,1108.984863,-0.3415,,,,,,,,,,,,,,,,,,,
